covariate,coef,penalized
Mutation_burden:TOPBP1,2.2068229975455343e-07,True
Mutation_burden:C17orf70,-1.4678903041235518e-07,True
Mutation_burden:MSH2,-3.9310553645591777e-07,True
Mutation_burden:FANCA,1.631874283840989e-08,True
Mutation_burden:EXT2,-5.6012204449112854e-08,True
Mutation_burden:USP28,-8.296908396767396e-08,True
Mutation_burden:FGFR4,-3.250215093062496e-07,True
Mutation_burden:MUTYH,3.455542026733253e-08,True
Mutation_burden:FANCM,-1.022844606900455e-07,True
Mutation_burden:APC,5.3380636288860916e-08,True
Mutation_burden:RELA,8.938228052113837e-08,True
Mutation_burden:RBBP8,-0.1669339863151998,True
Mutation_burden:BRD4,-2.0547040623087137e-07,True
Mutation_burden:TSC2,4.245477319323883e-08,True
Mutation_burden:TP53BP1,5.998570785022515e-08,True
Mutation_burden:GLI2,-3.3459270095079266e-07,True
Mutation_burden:FLT4,2.6491695248904975e-08,True
Mutation_burden:RB1,-1.31258931345396e-07,True
Mutation_burden:FOXA1,-2.593143906918189e-08,True
Mutation_burden:CASP8,-3.202378207685337e-08,True
Mutation_burden:RIF1,-1.4125072635732728e-08,True
Mutation_burden:CHEK2,-1.429607141294237e-07,True
Mutation_burden:KCNQ1,3.0246836620177604e-07,True
Mutation_burden:PBRM1,-7.351197656474356e-09,True
Mutation_burden:MRE11A,-3.215932210893211e-08,True
Mutation_burden:FANCI,-4.6243845124205425e-08,True
Mutation_burden:CDH1,1.043863886728627e-07,True
Mutation_burden:RAD50,-1.7969537262621092e-07,True
Mutation_burden:BUB1B,0.26965565148667364,True
Mutation_burden:PTCH1,-1.1699036615391933e-07,True
Mutation_burden:MLL2,-4.11651108886964e-07,True
Mutation_burden:TMPRSS2,-3.4812108280457476e-07,True
Mutation_burden:HNF1A,-4.743935313946028e-07,True
Mutation_burden:DIS3L2,-2.1698688880512615e-07,True
Mutation_burden:SUFU,2.655716992600446e-07,True
Mutation_burden:TCF3,-2.619027619292439e-08,True
Mutation_burden:CBFA2T3,1.3380357674855202e-07,True
